image,humans,cars
9999973_00000_d_0000076.jpg,0,8
9999973_00000_d_0000077.jpg,1,21
9999973_00000_d_0000078.jpg,1,10
9999973_00000_d_0000079.jpg,9,16
9999973_00000_d_0000080.jpg,0,15
9999973_00000_d_0000081.jpg,0,22
9999973_00000_d_0000082.jpg,1,16
9999973_00000_d_0000083.jpg,3,18
9999973_00000_d_0000084.jpg,2,18
9999973_00000_d_0000085.jpg,6,3
9999973_00000_d_0000086.jpg,1,20
9999973_00000_d_0000087.jpg,0,12
9999973_00000_d_0000088.jpg,0,6
9999973_00000_d_0000089.jpg,0,15
9999973_00000_d_0000090.jpg,0,15
9999973_00000_d_0000091.jpg,1,18
9999973_00000_d_0000092.jpg,1,13
9999973_00000_d_0000093.jpg,1,2
9999973_00000_d_0000094.jpg,0,2
9999973_00000_d_0000095.jpg,1,21
9999973_00000_d_0000096.jpg,0,22
9999973_00000_d_0000097.jpg,0,21
9999973_00000_d_0000098.jpg,0,8
9999973_00000_d_0000099.jpg,0,6
9999973_00000_d_0000100.jpg,0,4
9999973_00000_d_0000101.jpg,0,12
9999973_00000_d_0000102.jpg,1,10
9999973_00000_d_0000103.jpg,0,10
9999973_00000_d_0000104.jpg,0,11
9999973_00000_d_0000105.jpg,0,9
9999973_00000_d_0000106.jpg,0,15
9999973_00000_d_0000107.jpg,1,6
9999973_00000_d_0000108.jpg,1,9
9999973_00000_d_0000109.jpg,1,13
9999973_00000_d_0000110.jpg,0,18
9999973_00000_d_0000111.jpg,2,26
9999973_00000_d_0000112.jpg,0,18
9999973_00000_d_0000113.jpg,3,23
9999973_00000_d_0000114.jpg,0,5
9999973_00000_d_0000115.jpg,0,10
9999973_00000_d_0000116.jpg,0,15
9999973_00000_d_0000117.jpg,0,11
9999973_00000_d_0000118.jpg,1,9
9999973_00000_d_0000119.jpg,1,9
9999973_00000_d_0000120.jpg,0,8
9999973_00000_d_0000121.jpg,1,17
9999973_00000_d_0000122.jpg,0,17
9999973_00000_d_0000123.jpg,1,18
9999973_00000_d_0000124.jpg,0,8
9999973_00000_d_0000125.jpg,1,9
9999973_00000_d_0000126.jpg,0,7
9999973_00000_d_0000127.jpg,0,3
9999973_00000_d_0000128.jpg,1,18
9999973_00000_d_0000129.jpg,1,22
9999973_00000_d_0000130.jpg,0,10
9999973_00000_d_0000131.jpg,0,27
9999973_00000_d_0000132.jpg,0,14
9999973_00000_d_0000133.jpg,1,16
9999973_00000_d_0000134.jpg,0,5
9999973_00000_d_0000135.jpg,2,17
9999973_00000_d_0000136.jpg,1,20
9999973_00000_d_0000137.jpg,0,17
9999973_00000_d_0000138.jpg,1,11
9999973_00000_d_0000139.jpg,0,14
9999973_00000_d_0000140.jpg,0,19
9999973_00000_d_0000141.jpg,0,17
9999973_00000_d_0000142.jpg,2,14
9999973_00000_d_0000143.jpg,0,18
9999973_00000_d_0000144.jpg,0,7
9999973_00000_d_0000145.jpg,2,1
9999973_00000_d_0000146.jpg,0,7
9999973_00000_d_0000147.jpg,0,11
9999973_00000_d_0000148.jpg,0,16
9999973_00000_d_0000149.jpg,0,10
9999973_00000_d_0000150.jpg,0,14
9999973_00000_d_0000151.jpg,0,8
9999976_00000_d_0000001.jpg,3,1
9999976_00000_d_0000002.jpg,0,0
9999976_00000_d_0000003.jpg,0,0
9999976_00000_d_0000004.jpg,0,0
9999976_00000_d_0000005.jpg,0,14
9999976_00000_d_0000006.jpg,0,11
9999976_00000_d_0000007.jpg,2,2
9999976_00000_d_0000008.jpg,5,6
9999976_00000_d_0000009.jpg,0,1
9999976_00000_d_0000010.jpg,1,10
9999976_00000_d_0000011.jpg,0,1
9999976_00000_d_0000012.jpg,4,0
9999976_00000_d_0000013.jpg,0,1
9999976_00000_d_0000014.jpg,0,1
9999976_00000_d_0000015.jpg,0,0
9999976_00000_d_0000016.jpg,0,8
9999976_00000_d_0000017.jpg,2,8
9999976_00000_d_0000018.jpg,0,1
9999976_00000_d_0000019.jpg,0,0
9999976_00000_d_0000020.jpg,2,7
9999976_00000_d_0000021.jpg,4,4
9999976_00000_d_0000022.jpg,3,10
9999976_00000_d_0000023.jpg,1,10
9999976_00000_d_0000024.jpg,2,8
9999976_00000_d_0000025.jpg,2,8
9999976_00000_d_0000026.jpg,2,7
9999976_00000_d_0000027.jpg,1,3
9999976_00000_d_0000028.jpg,0,2
9999976_00000_d_0000029.jpg,0,0
9999976_00000_d_0000030.jpg,4,0
9999976_00000_d_0000031.jpg,0,0
9999976_00000_d_0000032.jpg,2,0
9999976_00000_d_0000033.jpg,3,0
9999976_00000_d_0000034.jpg,5,0
9999979_00000_d_0000001.jpg,0,0
9999979_00000_d_0000002.jpg,7,12
9999979_00000_d_0000003.jpg,3,12
9999979_00000_d_0000004.jpg,1,7
9999979_00000_d_0000005.jpg,4,5
9999979_00000_d_0000006.jpg,3,12
9999979_00000_d_0000007.jpg,0,16
9999979_00000_d_0000008.jpg,5,35
9999979_00000_d_0000009.jpg,3,29
9999979_00000_d_0000010.jpg,2,13
9999979_00000_d_0000011.jpg,0,9
9999979_00000_d_0000012.jpg,2,8
9999979_00000_d_0000013.jpg,3,7
9999979_00000_d_0000014.jpg,6,8
9999979_00000_d_0000015.jpg,2,26
9999979_00000_d_0000016.jpg,17,31
9999979_00000_d_0000017.jpg,14,29
9999979_00000_d_0000018.jpg,16,26
9999979_00000_d_0000019.jpg,12,4
9999979_00000_d_0000020.jpg,0,16
9999979_00000_d_0000021.jpg,1,16
9999979_00000_d_0000022.jpg,2,64
9999979_00000_d_0000023.jpg,7,91
9999979_00000_d_0000024.jpg,0,39
9999979_00000_d_0000025.jpg,3,77
9999979_00000_d_0000026.jpg,0,81
9999979_00000_d_0000027.jpg,1,7
9999979_00000_d_0000028.jpg,2,24
9999979_00000_d_0000029.jpg,11,13
9999979_00000_d_0000030.jpg,17,11
9999979_00000_d_0000031.jpg,0,5
9999979_00000_d_0000032.jpg,3,5
9999979_00000_d_0000033.jpg,13,44
9999979_00000_d_0000034.jpg,4,57
9999979_00000_d_0000035.jpg,3,5
9999979_00000_d_0000036.jpg,6,12
9999979_00000_d_0000037.jpg,9,13
9999979_00000_d_0000038.jpg,2,4
9999979_00000_d_0000039.jpg,2,9
9999979_00000_d_0000040.jpg,4,36
9999979_00000_d_0000041.jpg,1,4
9999979_00000_d_0000042.jpg,1,55
9999979_00000_d_0000043.jpg,12,45
9999979_00000_d_0000044.jpg,2,63
9999979_00000_d_0000045.jpg,7,71
9999979_00000_d_0000046.jpg,1,13
9999979_00000_d_0000047.jpg,21,66
9999979_00000_d_0000048.jpg,3,15
9999979_00000_d_0000049.jpg,0,19
9999979_00000_d_0000050.jpg,2,25
9999979_00000_d_0000051.jpg,0,17
9999979_00000_d_0000052.jpg,4,28
9999979_00000_d_0000053.jpg,5,13
9999980_00000_d_0000001.jpg,7,29
9999980_00000_d_0000002.jpg,12,0
9999980_00000_d_0000003.jpg,14,0
9999980_00000_d_0000004.jpg,0,4
9999980_00000_d_0000005.jpg,5,15
9999986_00000_d_0000001.jpg,26,3
9999986_00000_d_0000002.jpg,16,3
9999986_00000_d_0000003.jpg,11,6
9999986_00000_d_0000004.jpg,13,5
9999986_00000_d_0000005.jpg,21,4
9999986_00000_d_0000006.jpg,19,4
9999986_00000_d_0000007.jpg,22,4
9999986_00000_d_0000008.jpg,19,3
9999986_00000_d_0000009.jpg,12,2
9999986_00000_d_0000010.jpg,21,4
9999986_00000_d_0000011.jpg,10,5
9999986_00000_d_0000012.jpg,6,2
9999986_00000_d_0000013.jpg,8,4
9999986_00000_d_0000014.jpg,5,3
9999986_00000_d_0000015.jpg,7,6
9999986_00000_d_0000016.jpg,6,15
9999986_00000_d_0000017.jpg,6,9
9999986_00000_d_0000018.jpg,4,11
9999986_00000_d_0000019.jpg,9,5
9999986_00000_d_0000020.jpg,6,6
9999986_00000_d_0000021.jpg,2,6
9999986_00000_d_0000022.jpg,2,5
9999986_00000_d_0000023.jpg,1,2
9999986_00000_d_0000024.jpg,7,1
9999986_00000_d_0000025.jpg,6,3
9999986_00000_d_0000026.jpg,4,4
9999986_00000_d_0000027.jpg,0,3
9999986_00000_d_0000028.jpg,1,5
9999986_00000_d_0000029.jpg,5,7
9999986_00000_d_0000030.jpg,4,8
9999986_00000_d_0000031.jpg,2,7
9999986_00000_d_0000032.jpg,6,4
9999986_00000_d_0000033.jpg,9,2
9999986_00000_d_0000034.jpg,11,1
9999986_00000_d_0000035.jpg,2,6
9999986_00000_d_0000036.jpg,4,8
9999986_00000_d_0000037.jpg,7,4
9999986_00000_d_0000038.jpg,12,5
9999986_00000_d_0000039.jpg,8,7
9999986_00000_d_0000040.jpg,0,4
9999986_00000_d_0000041.jpg,0,5
9999986_00000_d_0000042.jpg,9,4
9999986_00000_d_0000043.jpg,10,4
9999986_00000_d_0000044.jpg,15,6
9999986_00000_d_0000045.jpg,9,9
9999986_00000_d_0000046.jpg,13,7
9999986_00000_d_0000047.jpg,7,4
9999986_00000_d_0000048.jpg,4,5
9999986_00000_d_0000049.jpg,2,0
9999986_00000_d_0000050.jpg,3,0
9999986_00000_d_0000051.jpg,3,10
9999986_00000_d_0000052.jpg,5,2
9999986_00000_d_0000053.jpg,2,9
9999986_00000_d_0000054.jpg,3,8
9999986_00000_d_0000055.jpg,35,2
9999986_00000_d_0000056.jpg,29,1
9999986_00000_d_0000057.jpg,13,2
9999986_00000_d_0000058.jpg,26,1
9999993_00000_d_0000001.jpg,13,30
9999993_00000_d_0000002.jpg,9,9
9999993_00000_d_0000003.jpg,0,7
9999993_00000_d_0000004.jpg,1,6
9999993_00000_d_0000005.jpg,2,11
9999993_00000_d_0000006.jpg,7,24
9999993_00000_d_0000007.jpg,2,13
9999993_00000_d_0000008.jpg,1,21
9999993_00000_d_0000009.jpg,1,27
9999993_00000_d_0000010.jpg,0,25
9999993_00000_d_0000011.jpg,10,20
9999993_00000_d_0000012.jpg,4,24
9999993_00000_d_0000013.jpg,1,16
9999993_00000_d_0000014.jpg,20,29
9999993_00000_d_0000015.jpg,9,17
9999993_00000_d_0000016.jpg,11,30
9999993_00000_d_0000017.jpg,6,16
9999993_00000_d_0000018.jpg,4,21
9999993_00000_d_0000019.jpg,5,15
9999993_00000_d_0000020.jpg,3,24
9999993_00000_d_0000021.jpg,8,10
9999993_00000_d_0000022.jpg,7,16
9999993_00000_d_0000023.jpg,8,34
9999993_00000_d_0000024.jpg,10,30
9999996_00000_d_0000001.jpg,1,9
9999996_00000_d_0000002.jpg,0,32
9999996_00000_d_0000003.jpg,0,30
9999996_00000_d_0000004.jpg,1,11
9999996_00000_d_0000005.jpg,5,0
9999996_00000_d_0000006.jpg,3,0
9999996_00000_d_0000007.jpg,2,1
9999996_00000_d_0000008.jpg,3,0
9999996_00000_d_0000009.jpg,1,0
9999996_00000_d_0000010.jpg,0,13
9999996_00000_d_0000011.jpg,0,12
9999996_00000_d_0000012.jpg,1,3
9999996_00000_d_0000013.jpg,0,16
9999996_00000_d_0000014.jpg,14,25
9999996_00000_d_0000015.jpg,2,31
9999996_00000_d_0000016.jpg,0,27
9999996_00000_d_0000017.jpg,0,10
9999996_00000_d_0000018.jpg,1,22
9999996_00000_d_0000019.jpg,0,9
9999996_00000_d_0000020.jpg,0,16
9999996_00000_d_0000021.jpg,2,31
9999996_00000_d_0000022.jpg,2,6
9999996_00000_d_0000023.jpg,1,2
9999996_00000_d_0000024.jpg,0,5
9999996_00000_d_0000025.jpg,0,7
9999996_00000_d_0000026.jpg,6,0
9999996_00000_d_0000027.jpg,0,0
9999996_00000_d_0000028.jpg,3,5
9999996_00000_d_0000029.jpg,3,41
